,Area,Area Id,Variable Name,Variable Id,Year,Value
100,Luxembourg,256.0,Agricultural water withdrawal,4250.0,2012.0,0.0002
101,Luxembourg,256.0,Agricultural water withdrawal,4250.0,2017.0,0.0004
102,Malta,134.0,Agricultural water withdrawal,4250.0,1995.0,0.006999999999999999
103,Malta,134.0,Agricultural water withdrawal,4250.0,2002.0,0.0189
104,Malta,134.0,Agricultural water withdrawal,4250.0,2007.0,0.0203
105,Malta,134.0,Agricultural water withdrawal,4250.0,2012.0,0.0241
106,Malta,134.0,Agricultural water withdrawal,4250.0,2017.0,0.0254
107,Monaco,140.0,Agricultural water withdrawal,4250.0,1990.0,0.0
108,Monaco,140.0,Agricultural water withdrawal,4250.0,1997.0,0.0
109,Monaco,140.0,Agricultural water withdrawal,4250.0,2002.0,0.0
110,Monaco,140.0,Agricultural water withdrawal,4250.0,2007.0,0.0
111,Monaco,140.0,Agricultural water withdrawal,4250.0,2009.0,0.0
112,Montenegro,273.0,Agricultural water withdrawal,4250.0,2007.0,0.0066
113,Montenegro,273.0,Agricultural water withdrawal,4250.0,2010.0,0.0017
114,Netherlands,150.0,Agricultural water withdrawal,4250.0,1991.0,0.184
115,Netherlands,150.0,Agricultural water withdrawal,4250.0,1996.0,0.23
116,Netherlands,150.0,Agricultural water withdrawal,4250.0,2002.0,0.0526
117,Netherlands,150.0,Agricultural water withdrawal,4250.0,2007.0,0.0719
118,Netherlands,150.0,Agricultural water withdrawal,4250.0,2012.0,0.0602
119,Netherlands,150.0,Agricultural water withdrawal,4250.0,2016.0,0.0765
120,North Macedonia,154.0,Agricultural water withdrawal,4250.0,1996.0,1.0659999999999998
121,North Macedonia,154.0,Agricultural water withdrawal,4250.0,2002.0,0.2814
122,North Macedonia,154.0,Agricultural water withdrawal,4250.0,2007.0,0.1255
123,North Macedonia,154.0,Agricultural water withdrawal,4250.0,2012.0,1.3530000000000002
124,North Macedonia,154.0,Agricultural water withdrawal,4250.0,2015.0,0.139
125,Norway,162.0,Agricultural water withdrawal,4250.0,1996.0,0.73
126,Norway,162.0,Agricultural water withdrawal,4250.0,2002.0,0.8079999999999999
127,Norway,162.0,Agricultural water withdrawal,4250.0,2006.0,0.8449
128,Poland,173.0,Agricultural water withdrawal,4250.0,1992.0,1.37
129,Poland,173.0,Agricultural water withdrawal,4250.0,1997.0,1.083
130,Poland,173.0,Agricultural water withdrawal,4250.0,2002.0,1.1079999999999999
131,Poland,173.0,Agricultural water withdrawal,4250.0,2007.0,1.122
132,Poland,173.0,Agricultural water withdrawal,4250.0,2012.0,1.102
133,Poland,173.0,Agricultural water withdrawal,4250.0,2017.0,1.018
134,Portugal,174.0,Agricultural water withdrawal,4250.0,1991.0,5.1
135,Portugal,174.0,Agricultural water withdrawal,4250.0,1995.0,10.0
136,Portugal,174.0,Agricultural water withdrawal,4250.0,1998.0,8.767000000000001
137,Republic of Moldova,146.0,Agricultural water withdrawal,4250.0,1992.0,0.775
138,Republic of Moldova,146.0,Agricultural water withdrawal,4250.0,1996.0,0.35
139,Republic of Moldova,146.0,Agricultural water withdrawal,4250.0,2007.0,0.036000000000000004
140,Republic of Moldova,146.0,Agricultural water withdrawal,4250.0,2012.0,0.039
141,Republic of Moldova,146.0,Agricultural water withdrawal,4250.0,2017.0,0.042
142,Romania,183.0,Agricultural water withdrawal,4250.0,1990.0,9.1
143,Romania,183.0,Agricultural water withdrawal,4250.0,1997.0,2.98
144,Romania,183.0,Agricultural water withdrawal,4250.0,2002.0,1.192
145,Romania,183.0,Agricultural water withdrawal,4250.0,2007.0,1.099
146,Romania,183.0,Agricultural water withdrawal,4250.0,2012.0,1.093
147,Romania,183.0,Agricultural water withdrawal,4250.0,2017.0,1.4909999999999999
148,Russian Federation,185.0,Agricultural water withdrawal,4250.0,1994.0,15.3
149,Russian Federation,185.0,Agricultural water withdrawal,4250.0,2001.0,13.2
150,Russian Federation,185.0,Agricultural water withdrawal,4250.0,2017.0,18.66
151,Serbia,272.0,Agricultural water withdrawal,4250.0,2007.0,0.1282
152,Serbia,272.0,Agricultural water withdrawal,4250.0,2012.0,0.6245
153,Serbia,272.0,Agricultural water withdrawal,4250.0,2017.0,0.6608
154,Slovakia,199.0,Agricultural water withdrawal,4250.0,1992.0,
155,Slovakia,199.0,Agricultural water withdrawal,4250.0,1997.0,0.067
156,Slovakia,199.0,Agricultural water withdrawal,4250.0,2002.0,0.055999999999999994
157,Slovakia,199.0,Agricultural water withdrawal,4250.0,2007.0,0.0225
158,Slovakia,199.0,Agricultural water withdrawal,4250.0,2012.0,0.0307
159,Slovakia,199.0,Agricultural water withdrawal,4250.0,2017.0,0.0316
160,Slovenia,198.0,Agricultural water withdrawal,4250.0,1992.0,0.0037
161,Slovenia,198.0,Agricultural water withdrawal,4250.0,1995.0,0.0048
162,Slovenia,198.0,Agricultural water withdrawal,4250.0,2002.0,0.0066
163,Slovenia,198.0,Agricultural water withdrawal,4250.0,2007.0,0.0046
164,Slovenia,198.0,Agricultural water withdrawal,4250.0,2012.0,0.0023
165,Slovenia,198.0,Agricultural water withdrawal,4250.0,2017.0,0.0039
166,Spain,203.0,Agricultural water withdrawal,4250.0,1991.0,23.7
167,Spain,203.0,Agricultural water withdrawal,4250.0,1997.0,23.41
168,Spain,203.0,Agricultural water withdrawal,4250.0,2002.0,23.04
169,Spain,203.0,Agricultural water withdrawal,4250.0,2007.0,23.18
170,Spain,203.0,Agricultural water withdrawal,4250.0,2012.0,25.47
171,Spain,203.0,Agricultural water withdrawal,4250.0,2016.0,20.36
172,Sweden,210.0,Agricultural water withdrawal,4250.0,1992.0,0.174
173,Sweden,210.0,Agricultural water withdrawal,4250.0,1997.0,0.15
174,Sweden,210.0,Agricultural water withdrawal,4250.0,2002.0,0.135
175,Sweden,210.0,Agricultural water withdrawal,4250.0,2007.0,0.107
176,Sweden,210.0,Agricultural water withdrawal,4250.0,2010.0,0.098
177,Sweden,210.0,Agricultural water withdrawal,4250.0,2015.0,0.075
178,Switzerland,211.0,Agricultural water withdrawal,4250.0,2000.0,0.05
179,Switzerland,211.0,Agricultural water withdrawal,4250.0,2012.0,0.1601
180,Ukraine,230.0,Agricultural water withdrawal,4250.0,1992.0,7.865
181,Ukraine,230.0,Agricultural water withdrawal,4250.0,2000.0,5.485
182,Ukraine,230.0,Agricultural water withdrawal,4250.0,2005.0,4.525
183,Ukraine,230.0,Agricultural water withdrawal,4250.0,2010.0,4.454
184,Ukraine,230.0,Agricultural water withdrawal,4250.0,2017.0,3.2060000000000004
185,United Kingdom,229.0,Agricultural water withdrawal,4250.0,1990.0,0.6681
186,United Kingdom,229.0,Agricultural water withdrawal,4250.0,1995.0,1.723
187,United Kingdom,229.0,Agricultural water withdrawal,4250.0,2002.0,1.308
188,United Kingdom,229.0,Agricultural water withdrawal,4250.0,2007.0,1.33
189,United Kingdom,229.0,Agricultural water withdrawal,4250.0,2012.0,1.0490000000000002
190,United Kingdom,229.0,Agricultural water withdrawal,4250.0,2016.0,1.183
191,Albania,3.0,Industrial water withdrawal,4252.0,1990.0,0.1
192,Albania,3.0,Industrial water withdrawal,4252.0,2000.0,0.2274
193,Albania,3.0,Industrial water withdrawal,4252.0,2005.0,0.2318
194,Austria,11.0,Industrial water withdrawal,4252.0,1990.0,3.022
195,Austria,11.0,Industrial water withdrawal,4252.0,1997.0,2.8569999999999998
196,Austria,11.0,Industrial water withdrawal,4252.0,1999.0,2.8989999999999996
197,Austria,11.0,Industrial water withdrawal,4252.0,2008.0,2.695
198,Belarus,57.0,Industrial water withdrawal,4252.0,1995.0,0.66
199,Belarus,57.0,Industrial water withdrawal,4252.0,2000.0,0.5445
200,Belarus,57.0,Industrial water withdrawal,4252.0,2005.0,0.494
201,Belarus,57.0,Industrial water withdrawal,4252.0,2010.0,0.4875
202,Belarus,57.0,Industrial water withdrawal,4252.0,2017.0,0.44299999999999995
203,Belgium,255.0,Industrial water withdrawal,4252.0,1997.0,6.8
204,Belgium,255.0,Industrial water withdrawal,4252.0,2002.0,5.9639999999999995
205,Belgium,255.0,Industrial water withdrawal,4252.0,2007.0,5.45
206,Belgium,255.0,Industrial water withdrawal,4252.0,2009.0,5.256
207,Belgium,255.0,Industrial water withdrawal,4252.0,2015.0,3.21
208,Bosnia and Herzegovina,80.0,Industrial water withdrawal,4252.0,2002.0,0.0199
209,Bosnia and Herzegovina,80.0,Industrial water withdrawal,4252.0,2007.0,0.0392
210,Bosnia and Herzegovina,80.0,Industrial water withdrawal,4252.0,2012.0,0.0721
211,Bosnia and Herzegovina,80.0,Industrial water withdrawal,4252.0,2017.0,0.0718
212,Bulgaria,27.0,Industrial water withdrawal,4252.0,1990.0,4.852
213,Bulgaria,27.0,Industrial water withdrawal,4252.0,2002.0,4.776
214,Bulgaria,27.0,Industrial water withdrawal,4252.0,2012.0,3.8169999999999997
215,Bulgaria,27.0,Industrial water withdrawal,4252.0,2017.0,3.9419999999999997
216,Croatia,98.0,Industrial water withdrawal,4252.0,2002.0,0.0628
217,Croatia,98.0,Industrial water withdrawal,4252.0,2012.0,0.1477
218,Croatia,98.0,Industrial water withdrawal,4252.0,2017.0,0.184
219,Cyprus,50.0,Industrial water withdrawal,4252.0,1990.0,0.005
220,Cyprus,50.0,Industrial water withdrawal,4252.0,1993.0,0.005
221,Cyprus,50.0,Industrial water withdrawal,4252.0,2000.0,0.0035
222,Cyprus,50.0,Industrial water withdrawal,4252.0,2007.0,0.008
223,Cyprus,50.0,Industrial water withdrawal,4252.0,2009.0,0.006
224,Cyprus,50.0,Industrial water withdrawal,4252.0,2017.0,0.017
225,Czechia,167.0,Industrial water withdrawal,4252.0,1997.0,1.514
226,Czechia,167.0,Industrial water withdrawal,4252.0,2017.0,0.9672
227,Denmark,54.0,Industrial water withdrawal,4252.0,1990.0,0.225
228,Denmark,54.0,Industrial water withdrawal,4252.0,2002.0,0.0619
229,Denmark,54.0,Industrial water withdrawal,4252.0,2007.0,0.0423
230,Denmark,54.0,Industrial water withdrawal,4252.0,2012.0,0.141
231,Denmark,54.0,Industrial water withdrawal,4252.0,2016.0,0.0329
232,Estonia,63.0,Industrial water withdrawal,4252.0,1992.0,2.253
233,Estonia,63.0,Industrial water withdrawal,4252.0,1995.0,1.262
234,Estonia,63.0,Industrial water withdrawal,4252.0,2012.0,1.565
235,Estonia,63.0,Industrial water withdrawal,4252.0,2017.0,1.7209999999999999
236,Finland,67.0,Industrial water withdrawal,4252.0,1990.0,1.903
237,Finland,67.0,Industrial water withdrawal,4252.0,1995.0,2.124
238,Finland,67.0,Industrial water withdrawal,4252.0,2016.0,1.4169999999999998
239,France,68.0,Industrial water withdrawal,4252.0,1992.0,28.32
240,France,68.0,Industrial water withdrawal,4252.0,1997.0,21.1
241,France,68.0,Industrial water withdrawal,4252.0,2002.0,22.11
242,France,68.0,Industrial water withdrawal,4252.0,2007.0,21.79
243,France,68.0,Industrial water withdrawal,4252.0,2012.0,19.77
244,France,68.0,Industrial water withdrawal,4252.0,2016.0,18.15
245,Germany,79.0,Industrial water withdrawal,4252.0,1995.0,37.8
246,Germany,79.0,Industrial water withdrawal,4252.0,2001.0,32.6
247,Germany,79.0,Industrial water withdrawal,4252.0,2016.0,19.75
248,Greece,84.0,Industrial water withdrawal,4252.0,1997.0,0.2339
249,Greece,84.0,Industrial water withdrawal,4252.0,2007.0,0.3255
250,Greece,84.0,Industrial water withdrawal,4252.0,2012.0,0.126
251,Greece,84.0,Industrial water withdrawal,4252.0,2016.0,0.2083
252,Hungary,97.0,Industrial water withdrawal,4252.0,1992.0,5.204
253,Hungary,97.0,Industrial water withdrawal,4252.0,1996.0,4.726
254,Hungary,97.0,Industrial water withdrawal,4252.0,2002.0,4.209
255,Hungary,97.0,Industrial water withdrawal,4252.0,2007.0,4.486000000000001
256,Hungary,97.0,Industrial water withdrawal,4252.0,2012.0,4.013
257,Hungary,97.0,Industrial water withdrawal,4252.0,2017.0,3.358
258,Iceland,99.0,Industrial water withdrawal,4252.0,1992.0,0.01
259,Iceland,99.0,Industrial water withdrawal,4252.0,2002.0,0.013999999999999999
260,Iceland,99.0,Industrial water withdrawal,4252.0,2004.0,0.013999999999999999
261,Iceland,99.0,Industrial water withdrawal,4252.0,2012.0,0.2
262,Iceland,99.0,Industrial water withdrawal,4252.0,2015.0,0.198
263,Ireland,104.0,Industrial water withdrawal,4252.0,1994.0,0.527
264,Ireland,104.0,Industrial water withdrawal,4252.0,2007.0,0.051
265,Italy,106.0,Industrial water withdrawal,4252.0,1990.0,12.5
266,Italy,106.0,Industrial water withdrawal,4252.0,2000.0,16.29
267,Italy,106.0,Industrial water withdrawal,4252.0,2013.0,7.7
268,Latvia,119.0,Industrial water withdrawal,4252.0,2007.0,0.0426
269,Latvia,119.0,Industrial water withdrawal,4252.0,2012.0,0.0563
270,Latvia,119.0,Industrial water withdrawal,4252.0,2017.0,0.0252
271,Lithuania,126.0,Industrial water withdrawal,4252.0,1995.0,4.138999999999999
272,Lithuania,126.0,Industrial water withdrawal,4252.0,2001.0,2.543
273,Lithuania,126.0,Industrial water withdrawal,4252.0,2011.0,
274,Lithuania,126.0,Industrial water withdrawal,4252.0,2017.0,0.0697
275,Luxembourg,256.0,Industrial water withdrawal,4252.0,1995.0,0.0144
276,Luxembourg,256.0,Industrial water withdrawal,4252.0,1999.0,0.0142
277,Luxembourg,256.0,Industrial water withdrawal,4252.0,2012.0,0.0037
278,Luxembourg,256.0,Industrial water withdrawal,4252.0,2017.0,0.0016
279,Malta,134.0,Industrial water withdrawal,4252.0,1995.0,0.0
280,Malta,134.0,Industrial water withdrawal,4252.0,2000.0,0.0005
281,Malta,134.0,Industrial water withdrawal,4252.0,2007.0,0.001
282,Malta,134.0,Industrial water withdrawal,4252.0,2012.0,0.001
283,Malta,134.0,Industrial water withdrawal,4252.0,2017.0,0.001
284,Monaco,140.0,Industrial water withdrawal,4252.0,1990.0,0.0
285,Monaco,140.0,Industrial water withdrawal,4252.0,1997.0,0.0
286,Monaco,140.0,Industrial water withdrawal,4252.0,2002.0,0.0
287,Monaco,140.0,Industrial water withdrawal,4252.0,2007.0,0.0
288,Monaco,140.0,Industrial water withdrawal,4252.0,2009.0,0.0
289,Montenegro,273.0,Industrial water withdrawal,4252.0,2007.0,0.0673
290,Montenegro,273.0,Industrial water withdrawal,4252.0,2008.0,0.0628
291,Netherlands,150.0,Industrial water withdrawal,4252.0,1991.0,6.519
292,Netherlands,150.0,Industrial water withdrawal,4252.0,1996.0,5.01
293,Netherlands,150.0,Industrial water withdrawal,4252.0,2001.0,7.558
294,Netherlands,150.0,Industrial water withdrawal,4252.0,2007.0,9.629
295,Netherlands,150.0,Industrial water withdrawal,4252.0,2012.0,9.446
296,Netherlands,150.0,Industrial water withdrawal,4252.0,2016.0,14.74
297,North Macedonia,154.0,Industrial water withdrawal,4252.0,1996.0,0.27399999999999997
298,North Macedonia,154.0,Industrial water withdrawal,4252.0,2002.0,0.1397
299,North Macedonia,154.0,Industrial water withdrawal,4252.0,2007.0,0.1993
300,North Macedonia,154.0,Industrial water withdrawal,4252.0,2013.0,0.107
301,Norway,162.0,Industrial water withdrawal,4252.0,1996.0,0.909
302,Norway,162.0,Industrial water withdrawal,4252.0,1999.0,0.7829999999999999
303,Norway,162.0,Industrial water withdrawal,4252.0,2007.0,1.2329999999999999
304,Norway,162.0,Industrial water withdrawal,4252.0,2009.0,1.071
305,Poland,173.0,Industrial water withdrawal,4252.0,1992.0,9.18
306,Poland,173.0,Industrial water withdrawal,4252.0,1997.0,9.425
307,Poland,173.0,Industrial water withdrawal,4252.0,2010.0,7.651
308,Poland,173.0,Industrial water withdrawal,4252.0,2017.0,7.035
309,Portugal,174.0,Industrial water withdrawal,4252.0,1991.0,3.1
310,Portugal,174.0,Industrial water withdrawal,4252.0,1998.0,1.4969999999999999
311,Republic of Moldova,146.0,Industrial water withdrawal,4252.0,1992.0,0.919
312,Republic of Moldova,146.0,Industrial water withdrawal,4252.0,2000.0,0.9912
313,Republic of Moldova,146.0,Industrial water withdrawal,4252.0,2005.0,0.8825
314,Republic of Moldova,146.0,Industrial water withdrawal,4252.0,2017.0,0.65
315,Romania,183.0,Industrial water withdrawal,4252.0,1990.0,9.06
316,Romania,183.0,Industrial water withdrawal,4252.0,1997.0,7.43
317,Romania,183.0,Industrial water withdrawal,4252.0,2002.0,6.17
318,Romania,183.0,Industrial water withdrawal,4252.0,2006.0,3.75
319,Romania,183.0,Industrial water withdrawal,4252.0,2012.0,4.336
320,Romania,183.0,Industrial water withdrawal,4252.0,2017.0,4.234
321,Russian Federation,185.0,Industrial water withdrawal,4252.0,1994.0,47.5
322,Russian Federation,185.0,Industrial water withdrawal,4252.0,2001.0,39.6
323,Russian Federation,185.0,Industrial water withdrawal,4252.0,2017.0,28.04
324,Serbia,272.0,Industrial water withdrawal,4252.0,2012.0,3.097
325,Serbia,272.0,Industrial water withdrawal,4252.0,2017.0,4.0569999999999995
326,Slovakia,199.0,Industrial water withdrawal,4252.0,1997.0,0.7609999999999999
327,Slovakia,199.0,Industrial water withdrawal,4252.0,2002.0,0.6225
328,Slovakia,199.0,Industrial water withdrawal,4252.0,2007.0,0.307
329,Slovakia,199.0,Industrial water withdrawal,4252.0,2012.0,0.3288
330,Slovakia,199.0,Industrial water withdrawal,4252.0,2017.0,0.2312
331,Slovenia,198.0,Industrial water withdrawal,4252.0,2002.0,0.7055
332,Slovenia,198.0,Industrial water withdrawal,4252.0,2007.0,0.7629
333,Slovenia,198.0,Industrial water withdrawal,4252.0,2012.0,0.7641
334,Slovenia,198.0,Industrial water withdrawal,4252.0,2017.0,0.758
335,Spain,203.0,Industrial water withdrawal,4252.0,1991.0,6.4
336,Spain,203.0,Industrial water withdrawal,4252.0,1997.0,6.68
337,Spain,203.0,Industrial water withdrawal,4252.0,2002.0,7.447
338,Spain,203.0,Industrial water withdrawal,4252.0,2007.0,6.495
339,Spain,203.0,Industrial water withdrawal,4252.0,2012.0,6.572
340,Spain,203.0,Industrial water withdrawal,4252.0,2016.0,5.966
341,Sweden,210.0,Industrial water withdrawal,4252.0,1992.0,1.7830000000000001
342,Sweden,210.0,Industrial water withdrawal,4252.0,1997.0,1.5090000000000001
343,Sweden,210.0,Industrial water withdrawal,4252.0,2002.0,1.5030000000000001
344,Sweden,210.0,Industrial water withdrawal,4252.0,2007.0,1.5230000000000001
345,Sweden,210.0,Industrial water withdrawal,4252.0,2010.0,1.5719999999999998
346,Sweden,210.0,Industrial water withdrawal,4252.0,2015.0,1.345
347,Switzerland,211.0,Industrial water withdrawal,4252.0,2012.0,0.6427
348,Ukraine,230.0,Industrial water withdrawal,4252.0,1992.0,13.5
349,Ukraine,230.0,Industrial water withdrawal,4252.0,2000.0,9.486
350,Ukraine,230.0,Industrial water withdrawal,4252.0,2005.0,7.24
351,Ukraine,230.0,Industrial water withdrawal,4252.0,2010.0,7.126
352,Ukraine,230.0,Industrial water withdrawal,4252.0,2017.0,3.577
353,United Kingdom,229.0,Industrial water withdrawal,4252.0,2000.0,7.19
354,United Kingdom,229.0,Industrial water withdrawal,4252.0,2007.0,1.193
355,United Kingdom,229.0,Industrial water withdrawal,4252.0,2012.0,1.122
356,United Kingdom,229.0,Industrial water withdrawal,4252.0,2016.0,1.01
357,Albania,3.0,Municipal water withdrawal,4251.0,1990.0,0.1
358,Albania,3.0,Municipal water withdrawal,4251.0,2000.0,0.5504
359,Albania,3.0,Municipal water withdrawal,4251.0,2005.0,0.5613
360,Albania,3.0,Municipal water withdrawal,4251.0,2017.0,0.28300000000000003
361,Austria,11.0,Municipal water withdrawal,4251.0,1990.0,0.6851
362,Austria,11.0,Municipal water withdrawal,4251.0,1997.0,0.6871
363,Austria,11.0,Municipal water withdrawal,4251.0,1999.0,0.6687
364,Austria,11.0,Municipal water withdrawal,4251.0,2010.0,0.72
365,Belarus,57.0,Municipal water withdrawal,4251.0,1995.0,0.752
366,Belarus,57.0,Municipal water withdrawal,4251.0,2000.0,0.8505
367,Belarus,57.0,Municipal water withdrawal,4251.0,2005.0,0.8029999999999999
368,Belarus,57.0,Municipal water withdrawal,4251.0,2010.0,0.5895
369,Belarus,57.0,Municipal water withdrawal,4251.0,2017.0,0.523
